time,local_time,t2m,rhoa,swgdn,swtdn,cldtot
2019-07-04 04:00,2019-07-04 07:00,24.980,1.152,208.847,335.488,0
2019-07-04 05:00,2019-07-04 08:00,27.216,1.147,408.107,580.697,0
2019-07-04 06:00,2019-07-04 09:00,29.126,1.142,601.455,807.957,0
2019-07-04 07:00,2019-07-04 10:00,30.615,1.138,769.438,1001.811,0
2019-07-04 08:00,2019-07-04 11:00,31.726,1.135,898.398,1149.081,0
2019-07-04 09:00,2019-07-04 12:00,32.508,1.132,977.311,1239.654,0
2019-07-04 10:00,2019-07-04 13:00,32.983,1.130,999.489,1267.337,0
2019-07-04 11:00,2019-07-04 14:00,33.090,1.130,963.333,1230.297,0
2019-07-04 12:00,2019-07-04 15:00,32.934,1.130,873.659,1131.090,0
2019-07-04 13:00,2019-07-04 16:00,32.540,1.130,735.871,976.384,0
2019-07-04 14:00,2019-07-04 17:00,31.979,1.131,562.296,776.694,0
2019-07-04 15:00,2019-07-04 18:00,31.159,1.132,367.770,545.757,0
2019-07-04 16:00,2019-07-04 19:00,29.955,1.135,173.509,299.226,0
2019-07-04 17:00,2019-07-04 20:00,27.680,1.139,25.467,62.854,0
2019-07-04 18:00,2019-07-04 21:00,25.797,1.143,0,0,0
2019-07-04 19:00,2019-07-04 22:00,25.133,1.146,0,0,0
2019-07-04 20:00,2019-07-04 23:00,24.661,1.148,0,0,0.001
2019-07-04 21:00,2019-07-05 00:00,24.268,1.149,0,0,0.001
2019-07-04 22:00,2019-07-05 01:00,23.956,1.149,0,0,0.002
2019-07-04 23:00,2019-07-05 02:00,23.655,1.150,0,0,0.003
2019-07-05 00:00,2019-07-05 03:00,23.389,1.151,0,0,0.006
2019-07-05 01:00,2019-07-05 04:00,23.167,1.152,0,0,0.007
2019-07-05 02:00,2019-07-05 05:00,22.931,1.153,0,0,0.005
2019-07-05 03:00,2019-07-05 06:00,23.201,1.155,37.817,90.116,0.002
2019-07-05 04:00,2019-07-05 07:00,25.120,1.154,194.790,334.475,0.002
2019-07-05 05:00,2019-07-05 08:00,27.157,1.149,387.949,579.697,0.003
2019-07-05 06:00,2019-07-05 09:00,29.095,1.143,578.234,807.180,0.004
2019-07-05 07:00,2019-07-05 10:00,30.648,1.138,745.184,1001.061,0.003
2019-07-05 08:00,2019-07-05 11:00,31.952,1.134,873.810,1148.359,0.003
2019-07-05 09:00,2019-07-05 12:00,33.012,1.130,955.565,1239.154,0.004
2019-07-05 10:00,2019-07-05 13:00,33.755,1.127,979.127,1266.837,0.005
2019-07-05 11:00,2019-07-05 14:00,34.173,1.125,945.448,1229.797,0.006
2019-07-05 12:00,2019-07-05 15:00,34.252,1.123,857.279,1130.449,0.009
2019-07-05 13:00,2019-07-05 16:00,33.964,1.123,715.353,975.661,0.015
2019-07-05 14:00,2019-07-05 17:00,33.345,1.123,537.838,775.832,0.022
2019-07-05 15:00,2019-07-05 18:00,32.493,1.124,344.232,544.757,0.035
2019-07-05 16:00,2019-07-05 19:00,31.254,1.126,153.431,297.990,0.072
2019-07-05 17:00,2019-07-05 20:00,29.136,1.132,21.018,61.918,0.058
2019-07-05 18:00,2019-07-05 21:00,27.279,1.137,0,0,0.048
2019-07-05 19:00,2019-07-05 22:00,26.326,1.142,0,0,0.047
2019-07-05 20:00,2019-07-05 23:00,25.815,1.144,0,0,0.046
2019-07-05 21:00,2019-07-06 00:00,25.531,1.145,0,0,0.052
2019-07-05 22:00,2019-07-06 01:00,25.203,1.146,0,0,0.055
2019-07-05 23:00,2019-07-06 02:00,24.840,1.146,0,0,0.050
2019-07-06 00:00,2019-07-06 03:00,24.417,1.147,0,0,0.079
2019-07-06 01:00,2019-07-06 04:00,24.019,1.147,0,0,0.083
2019-07-06 02:00,2019-07-06 05:00,23.667,1.148,0,0,0.102
2019-07-06 03:00,2019-07-06 06:00,23.750,1.150,33.487,88.955,0.051
2019-07-06 04:00,2019-07-06 07:00,25.534,1.150,182.996,333.238,0.006
2019-07-06 05:00,2019-07-06 08:00,27.432,1.145,374.414,578.697,0.004
2019-07-06 06:00,2019-07-06 09:00,29.110,1.141,564.957,806.318,0.005
2019-07-06 07:00,2019-07-06 10:00,30.418,1.137,734.056,1000.382,0.004
2019-07-06 08:00,2019-07-06 11:00,31.438,1.134,864.724,1147.859,0.005
2019-07-06 09:00,2019-07-06 12:00,32.137,1.132,955.130,1238.654,0.006
2019-07-06 10:00,2019-07-06 13:00,32.576,1.130,979.701,1266.337,0.010
2019-07-06 11:00,2019-07-06 14:00,32.752,1.129,944.444,1229.156,0.026
2019-07-06 12:00,2019-07-06 15:00,32.678,1.128,852.891,1129.727,0.029
2019-07-06 13:00,2019-07-06 16:00,32.393,1.128,713.195,974.911,0.049
2019-07-06 14:00,2019-07-06 17:00,31.882,1.128,539.027,774.944,0.059
2019-07-06 15:00,2019-07-06 18:00,31.173,1.128,349.773,543.687,0.064
2019-07-06 16:00,2019-07-06 19:00,30.163,1.130,166.700,296.761,0.025
2019-07-06 17:00,2019-07-06 20:00,28.412,1.134,24.606,60.924,0.009
2019-07-06 18:00,2019-07-06 21:00,26.589,1.139,0,0,0.005
2019-07-06 19:00,2019-07-06 22:00,25.729,1.143,0,0,0.003
2019-07-06 20:00,2019-07-06 23:00,25.292,1.145,0,0,0.002
2019-07-06 21:00,2019-07-07 00:00,24.978,1.146,0,0,0.001
2019-07-06 22:00,2019-07-07 01:00,24.439,1.146,0,0,0
2019-07-06 23:00,2019-07-07 02:00,23.999,1.146,0,0,0
2019-07-07 00:00,2019-07-07 03:00,23.667,1.147,0,0,0
2019-07-07 01:00,2019-07-07 04:00,23.405,1.147,0,0,0
2019-07-07 02:00,2019-07-07 05:00,23.178,1.148,0,0,0
2019-07-07 03:00,2019-07-07 06:00,23.396,1.150,38.109,87.733,0
2019-07-07 04:00,2019-07-07 07:00,25.563,1.149,198.559,331.975,0
2019-07-07 05:00,2019-07-07 08:00,28.310,1.142,394.968,577.697,0
2019-07-07 06:00,2019-07-07 09:00,30.216,1.136,588.015,805.318,0
2019-07-07 07:00,2019-07-07 10:00,31.568,1.132,756.937,999.561,0
2019-07-07 08:00,2019-07-07 11:00,32.738,1.128,886.981,1147.165,0
2019-07-07 09:00,2019-07-07 12:00,33.699,1.125,966.968,1237.848,0
2019-07-07 10:00,2019-07-07 13:00,34.470,1.122,992.455,1265.696,0
2019-07-07 11:00,2019-07-07 14:00,34.977,1.119,960.767,1228.573,0
2019-07-07 12:00,2019-07-07 15:00,35.183,1.117,871.846,1129.174,0
2019-07-07 13:00,2019-07-07 16:00,35.129,1.116,736.224,974.134,0
2019-07-07 14:00,2019-07-07 17:00,34.784,1.115,563.439,774.055,0.001
2019-07-07 15:00,2019-07-07 18:00,34.123,1.115,368.533,542.549,0.002
2019-07-07 16:00,2019-07-07 19:00,32.878,1.117,173.005,295.476,0.008
2019-07-07 17:00,2019-07-07 20:00,29.917,1.123,24.314,59.856,0.017
2019-07-07 18:00,2019-07-07 21:00,27.961,1.130,0,0,0.026
2019-07-07 19:00,2019-07-07 22:00,26.955,1.135,0,0,0.042
2019-07-07 20:00,2019-07-07 23:00,26.141,1.138,0,0,0.044
2019-07-07 21:00,2019-07-08 00:00,25.611,1.138,0,0,0.048
2019-07-07 22:00,2019-07-08 01:00,25.342,1.138,0,0,0.063
2019-07-07 23:00,2019-07-08 02:00,25.153,1.138,0,0,0.079
2019-07-08 00:00,2019-07-08 03:00,24.931,1.138,0,0,0.091
2019-07-08 01:00,2019-07-08 04:00,24.666,1.139,0,0,0.096
2019-07-08 02:00,2019-07-08 05:00,24.362,1.140,0,0,0.091
2019-07-08 03:00,2019-07-08 06:00,24.352,1.142,35.430,86.457,0.097
2019-07-08 04:00,2019-07-08 07:00,26.334,1.142,188.895,330.655,0.114
2019-07-08 05:00,2019-07-08 08:00,28.852,1.136,381.879,576.447,0.092
2019-07-08 06:00,2019-07-08 09:00,31.990,1.125,575.074,804.430,0.029
2019-07-08 07:00,2019-07-08 10:00,34.361,1.119,746.804,998.785,0.010
2019-07-08 08:00,2019-07-08 11:00,35.948,1.114,879.001,1146.359,0.013
2019-07-08 09:00,2019-07-08 12:00,37.085,1.111,967.088,1237.154,0.027
2019-07-08 10:00,2019-07-08 13:00,37.798,1.108,991.163,1264.973,0.045
2019-07-08 11:00,2019-07-08 14:00,38.133,1.106,957.067,1227.797,0.080
2019-07-08 12:00,2019-07-08 15:00,38.063,1.105,862.291,1128.227,0.274
2019-07-08 13:00,2019-07-08 16:00,37.499,1.105,711.949,973.161,0.482
2019-07-08 14:00,2019-07-08 17:00,36.545,1.107,530.149,773.055,0.302
2019-07-08 15:00,2019-07-08 18:00,35.394,1.109,348.342,541.299,0.093
2019-07-08 16:00,2019-07-08 19:00,33.829,1.113,156.314,294.011,0.053
2019-07-08 17:00,2019-07-08 20:00,31.276,1.120,21.133,58.747,0.041
2019-07-08 18:00,2019-07-08 21:00,29.210,1.128,0,0,0.048
2019-07-08 19:00,2019-07-08 22:00,28.036,1.134,0,0,0.039
2019-07-08 20:00,2019-07-08 23:00,27.132,1.137,0,0,0.039
2019-07-08 21:00,2019-07-09 00:00,26.454,1.139,0,0,0.049
2019-07-08 22:00,2019-07-09 01:00,26.216,1.140,0,0,0.069
2019-07-08 23:00,2019-07-09 02:00,25.832,1.141,0,0,0.066
2019-07-09 00:00,2019-07-09 03:00,25.172,1.143,0,0,0.045
2019-07-09 01:00,2019-07-09 04:00,24.605,1.144,0,0,0.043
2019-07-09 02:00,2019-07-09 05:00,24.164,1.145,0,0,0.036
2019-07-09 03:00,2019-07-09 06:00,24.232,1.147,34.330,85.097,0.052
2019-07-09 04:00,2019-07-09 07:00,25.997,1.147,187.275,329.225,0.027
2019-07-09 05:00,2019-07-09 08:00,28.587,1.141,381.144,575.308,0.035
2019-07-09 06:00,2019-07-09 09:00,30.694,1.134,572.257,803.318,0.071
2019-07-09 07:00,2019-07-09 10:00,32.656,1.129,737.368,997.964,0.208
2019-07-09 08:00,2019-07-09 11:00,34.431,1.123,859.492,1145.665,0.387
2019-07-09 09:00,2019-07-09 12:00,35.801,1.118,939.964,1236.654,0.200
2019-07-09 10:00,2019-07-09 13:00,36.715,1.114,973.772,1264.337,0.049
2019-07-09 11:00,2019-07-09 14:00,37.147,1.111,940.361,1227.156,0.057
2019-07-09 12:00,2019-07-09 15:00,37.237,1.109,851.911,1127.674,0.059
2019-07-09 13:00,2019-07-09 16:00,36.996,1.108,715.924,972.314,0.066
2019-07-09 14:00,2019-07-09 17:00,36.342,1.108,534.590,771.874,0.126
2019-07-09 15:00,2019-07-09 18:00,35.264,1.110,332.644,540.049,0.191
2019-07-09 16:00,2019-07-09 19:00,33.585,1.114,137.278,292.511,0.197
2019-07-09 17:00,2019-07-09 20:00,31.359,1.122,18.261,57.581,0.142
2019-07-09 18:00,2019-07-09 21:00,29.546,1.129,0,0,0.051
2019-07-09 19:00,2019-07-09 22:00,28.468,1.133,0,0,0.010
2019-07-09 20:00,2019-07-09 23:00,27.573,1.136,0,0,0.002
2019-07-09 21:00,2019-07-10 00:00,26.833,1.137,0,0,0.001
2019-07-09 22:00,2019-07-10 01:00,26.420,1.137,0,0,0.001
2019-07-09 23:00,2019-07-10 02:00,26.205,1.136,0,0,0.003
2019-07-10 00:00,2019-07-10 03:00,26.018,1.135,0,0,0.007
2019-07-10 01:00,2019-07-10 04:00,25.803,1.135,0,0,0.012
2019-07-10 02:00,2019-07-10 05:00,25.592,1.136,0,0,0.015
2019-07-10 03:00,2019-07-10 06:00,25.781,1.137,33.333,83.667,0.019
2019-07-10 04:00,2019-07-10 07:00,27.483,1.138,184.335,327.725,0.145
2019-07-10 05:00,2019-07-10 08:00,29.549,1.132,335.743,573.947,0.465
2019-07-10 06:00,2019-07-10 09:00,31.359,1.126,424.509,802.292,0.772
2019-07-10 07:00,2019-07-10 10:00,32.365,1.122,486.803,997.035,0.853
2019-07-10 08:00,2019-07-10 11:00,33.337,1.119,571.081,1144.859,0.518
2019-07-10 09:00,2019-07-10 12:00,35.176,1.115,918.607,1235.795,0.039
2019-07-10 10:00,2019-07-10 13:00,36.581,1.110,962.572,1263.696,0.112
2019-07-10 11:00,2019-07-10 14:00,37.447,1.105,922.448,1226.573,0.140
2019-07-10 12:00,2019-07-10 15:00,37.726,1.102,830.962,1126.727,0.120
2019-07-10 13:00,2019-07-10 16:00,37.266,1.101,655.567,971.314,0.394
2019-07-10 14:00,2019-07-10 17:00,35.959,1.104,400.451,770.805,0.465
2019-07-10 15:00,2019-07-10 18:00,34.304,1.109,230.865,538.687,0.590
2019-07-10 16:00,2019-07-10 19:00,31.994,1.118,77.943,290.941,0.468
2019-07-10 17:00,2019-07-10 20:00,30.219,1.123,14.231,56.362,0.259
2019-07-10 18:00,2019-07-10 21:00,28.937,1.126,0,0,0.206
2019-07-10 19:00,2019-07-10 22:00,28.144,1.130,0,0,0.506
2019-07-10 20:00,2019-07-10 23:00,28.062,1.131,0,0,0.891
2019-07-10 21:00,2019-07-11 00:00,27.737,1.129,0,0,0.741
2019-07-10 22:00,2019-07-11 01:00,26.660,1.130,0,0,0.548
2019-07-10 23:00,2019-07-11 02:00,26.106,1.133,0,0,0.811
2019-07-11 00:00,2019-07-11 03:00,26.098,1.133,0,0,0.808
2019-07-11 01:00,2019-07-11 04:00,25.751,1.133,0,0,0.460
2019-07-11 02:00,2019-07-11 05:00,24.921,1.135,0,0,0.284
2019-07-11 03:00,2019-07-11 06:00,24.357,1.140,23.900,82.185,0.249
2019-07-11 04:00,2019-07-11 07:00,24.078,1.146,136.300,326.155,0.245
2019-07-11 05:00,2019-07-11 08:00,23.761,1.151,294.362,572.600,0.232
2019-07-11 06:00,2019-07-11 09:00,23.680,1.155,460.880,801.068,0.242
2019-07-11 07:00,2019-07-11 10:00,23.830,1.158,591.027,996.035,0.238
2019-07-11 08:00,2019-07-11 11:00,24.154,1.159,726.894,1144.165,0.263
2019-07-11 09:00,2019-07-11 12:00,24.602,1.159,831.807,1235.154,0.212
2019-07-11 10:00,2019-07-11 13:00,25.115,1.157,891.698,1262.920,0.123
2019-07-11 11:00,2019-07-11 14:00,25.485,1.156,875.250,1225.656,0.118
2019-07-11 12:00,2019-07-11 15:00,25.663,1.155,797.052,1125.949,0.112
2019-07-11 13:00,2019-07-11 16:00,25.662,1.154,679.654,970.314,0.091
2019-07-11 14:00,2019-07-11 17:00,25.465,1.154,526.929,769.555,0.070
2019-07-11 15:00,2019-07-11 18:00,24.923,1.155,348.333,537.299,0.042
2019-07-11 16:00,2019-07-11 19:00,23.999,1.157,162.281,289.316,0.022
2019-07-11 17:00,2019-07-11 20:00,22.787,1.160,21.347,55.091,0.017
2019-07-11 18:00,2019-07-11 21:00,21.794,1.163,0,0,0.016
2019-07-11 19:00,2019-07-11 22:00,21.115,1.165,0,0,0.014
2019-07-11 20:00,2019-07-11 23:00,20.578,1.166,0,0,0.009
2019-07-11 21:00,2019-07-12 00:00,20.217,1.166,0,0,0.020
2019-07-11 22:00,2019-07-12 01:00,20.020,1.166,0,0,0.429
2019-07-11 23:00,2019-07-12 02:00,20.084,1.166,0,0,0.897
2019-07-12 00:00,2019-07-12 03:00,20.257,1.165,0,0,0.452
2019-07-12 01:00,2019-07-12 04:00,19.928,1.165,0,0,0.004
2019-07-12 02:00,2019-07-12 05:00,19.816,1.166,0,0,0.011
2019-07-12 03:00,2019-07-12 06:00,20.025,1.166,33.773,80.624,0.138
2019-07-12 04:00,2019-07-12 07:00,21.922,1.166,181.954,324.426,0.095
2019-07-12 05:00,2019-07-12 08:00,23.506,1.163,385.503,571.197,0.006
2019-07-12 06:00,2019-07-12 09:00,25.221,1.159,577.729,799.971,0.004
2019-07-12 07:00,2019-07-12 10:00,26.746,1.155,746.080,995.035,0.005
2019-07-12 08:00,2019-07-12 11:00,28.074,1.151,875.803,1143.165,0.007
2019-07-12 09:00,2019-07-12 12:00,29.079,1.147,952.948,1234.154,0.007
2019-07-12 10:00,2019-07-12 13:00,29.762,1.144,977.880,1262.196,0.017
2019-07-12 11:00,2019-07-12 14:00,30.196,1.141,936.253,1225.020,0.046
2019-07-12 12:00,2019-07-12 15:00,30.387,1.139,844.559,1125.033,0.073
2019-07-12 13:00,2019-07-12 16:00,30.302,1.138,704.236,969.314,0.068
2019-07-12 14:00,2019-07-12 17:00,29.891,1.137,535.668,768.305,0.101
2019-07-12 15:00,2019-07-12 18:00,29.047,1.139,327.359,535.799,0.152
2019-07-12 16:00,2019-07-12 19:00,27.705,1.142,144.324,287.566,0.157
2019-07-12 17:00,2019-07-12 20:00,25.980,1.147,18.014,53.780,0.144
2019-07-12 18:00,2019-07-12 21:00,24.623,1.152,0,0,0.069
2019-07-12 19:00,2019-07-12 22:00,23.736,1.155,0,0,0.218
2019-07-12 20:00,2019-07-12 23:00,23.249,1.156,0,0,0.255
2019-07-12 21:00,2019-07-13 00:00,22.803,1.157,0,0,0.128
2019-07-12 22:00,2019-07-13 01:00,22.342,1.157,0,0,0.080
2019-07-12 23:00,2019-07-13 02:00,22.110,1.157,0,0,0.049
2019-07-13 00:00,2019-07-13 03:00,22.109,1.157,0,0,0.011
2019-07-13 01:00,2019-07-13 04:00,21.687,1.158,0,0,0.001
2019-07-13 02:00,2019-07-13 05:00,21.196,1.159,0,0,0
2019-07-13 03:00,2019-07-13 06:00,21.303,1.160,32.713,79.023,0
2019-07-13 04:00,2019-07-13 07:00,22.918,1.161,188.593,322.676,0
2019-07-13 05:00,2019-07-13 08:00,24.209,1.158,384.117,569.697,0
2019-07-13 06:00,2019-07-13 09:00,25.926,1.154,576.743,798.610,0
2019-07-13 07:00,2019-07-13 10:00,27.595,1.149,745.129,993.938,0
2019-07-13 08:00,2019-07-13 11:00,29.074,1.145,874.648,1142.165,0.001
2019-07-13 09:00,2019-07-13 12:00,30.181,1.140,961.948,1233.654,0.005
2019-07-13 10:00,2019-07-13 13:00,30.878,1.137,980.660,1261.420,0.030
2019-07-13 11:00,2019-07-13 14:00,31.287,1.134,921.726,1224.156,0.174
2019-07-13 12:00,2019-07-13 15:00,31.233,1.132,765.623,1124.033,0.354
2019-07-13 13:00,2019-07-13 16:00,30.758,1.132,559.782,968.161,0.371
2019-07-13 14:00,2019-07-13 17:00,30.177,1.132,428.622,766.985,0.290
2019-07-13 15:00,2019-07-13 18:00,29.321,1.134,279.309,534.228,0.307
2019-07-13 16:00,2019-07-13 19:00,28.103,1.136,121.344,285.712,0.309
2019-07-13 17:00,2019-07-13 20:00,26.547,1.141,14.681,52.417,0.265
2019-07-13 18:00,2019-07-13 21:00,25.413,1.144,0,0,0.199
2019-07-13 19:00,2019-07-13 22:00,24.729,1.147,0,0,0.088
2019-07-13 20:00,2019-07-13 23:00,24.069,1.148,0,0,0.021
2019-07-13 21:00,2019-07-14 00:00,23.492,1.149,0,0,0.022
2019-07-13 22:00,2019-07-14 01:00,23.077,1.149,0,0,0.031
2019-07-13 23:00,2019-07-14 02:00,22.792,1.148,0,0,0.047
2019-07-14 00:00,2019-07-14 03:00,22.607,1.147,0,0,0.049
2019-07-14 01:00,2019-07-14 04:00,22.351,1.147,0,0,0.053
2019-07-14 02:00,2019-07-14 05:00,22.133,1.147,0,0,0.071
2019-07-14 03:00,2019-07-14 06:00,22.389,1.147,30.158,77.368,0.072
2019-07-14 04:00,2019-07-14 07:00,24.115,1.146,177.531,320.857,0.053
2019-07-14 05:00,2019-07-14 08:00,25.503,1.143,365.649,568.100,0.046
2019-07-14 06:00,2019-07-14 09:00,27.082,1.139,549.355,797.292,0.052
2019-07-14 07:00,2019-07-14 10:00,28.504,1.135,706.590,992.896,0.060
2019-07-14 08:00,2019-07-14 11:00,29.534,1.132,818.844,1141.165,0.090
2019-07-14 09:00,2019-07-14 12:00,30.116,1.130,856.256,1232.654,0.144
2019-07-14 10:00,2019-07-14 13:00,30.287,1.128,823.165,1260.696,0.202
2019-07-14 11:00,2019-07-14 14:00,30.143,1.128,743.398,1223.156,0.280
2019-07-14 12:00,2019-07-14 15:00,29.653,1.130,637.944,1123.033,0.322
2019-07-14 13:00,2019-07-14 16:00,28.938,1.132,565.932,967.064,0.296
2019-07-14 14:00,2019-07-14 17:00,27.844,1.135,425.536,765.597,0.382
2019-07-14 15:00,2019-07-14 18:00,26.549,1.140,247.133,532.549,0.300
2019-07-14 16:00,2019-07-14 19:00,25.204,1.145,133.467,283.837,0.174
2019-07-14 17:00,2019-07-14 20:00,23.670,1.150,16.162,51.017,0.106
2019-07-14 18:00,2019-07-14 21:00,22.635,1.154,0,0,0.056
2019-07-14 19:00,2019-07-14 22:00,22.038,1.157,0,0,0.028
2019-07-14 20:00,2019-07-14 23:00,21.588,1.158,0,0,0.010
2019-07-14 21:00,2019-07-15 00:00,21.331,1.158,0,0,0.063
2019-07-14 22:00,2019-07-15 01:00,21.220,1.158,0,0,0.129
2019-07-14 23:00,2019-07-15 02:00,21.130,1.158,0,0,0.131
2019-07-15 00:00,2019-07-15 03:00,20.984,1.158,0,0,0.055
2019-07-15 01:00,2019-07-15 04:00,20.723,1.157,0,0,0.015
2019-07-15 02:00,2019-07-15 05:00,20.532,1.157,0,0,0.016
2019-07-15 03:00,2019-07-15 06:00,20.748,1.158,28.271,75.639,0.018
2019-07-15 04:00,2019-07-15 07:00,22.345,1.158,172.720,318.982,0.006
2019-07-15 05:00,2019-07-15 08:00,23.545,1.156,365.102,566.558,0.027
2019-07-15 06:00,2019-07-15 09:00,25.005,1.153,552.260,795.971,0.607
2019-07-15 07:00,2019-07-15 10:00,26.296,1.150,633.671,991.688,0.920
2019-07-15 08:00,2019-07-15 11:00,26.995,1.147,564.307,1140.165,0.926
2019-07-15 09:00,2019-07-15 12:00,27.066,1.145,431.180,1231.654,0.949
2019-07-15 10:00,2019-07-15 13:00,27.416,1.143,498.136,1259.696,0.967
2019-07-15 11:00,2019-07-15 14:00,27.328,1.143,428.504,1222.156,0.976
2019-07-15 12:00,2019-07-15 15:00,26.196,1.147,283.571,1122.033,0.967
2019-07-15 13:00,2019-07-15 16:00,24.898,1.152,241.642,965.814,0.878
2019-07-15 14:00,2019-07-15 17:00,24.368,1.154,260.518,764.097,0.589
2019-07-15 15:00,2019-07-15 18:00,24.191,1.153,204.771,530.910,0.499
2019-07-15 16:00,2019-07-15 19:00,23.869,1.153,95.842,281.802,0.433
2019-07-15 17:00,2019-07-15 20:00,23.081,1.153,12.599,49.583,0.267
2019-07-15 18:00,2019-07-15 21:00,22.430,1.154,0,0,0.187
2019-07-15 19:00,2019-07-15 22:00,22.138,1.155,0,0,0.165
2019-07-15 20:00,2019-07-15 23:00,22.026,1.154,0,0,0.183
2019-07-15 21:00,2019-07-16 00:00,22.050,1.155,0,0,0.203
2019-07-15 22:00,2019-07-16 01:00,22.014,1.155,0,0,0.165
2019-07-15 23:00,2019-07-16 02:00,21.884,1.155,0,0,0.168
2019-07-16 00:00,2019-07-16 03:00,21.564,1.155,0,0,0.204
2019-07-16 01:00,2019-07-16 04:00,21.241,1.155,0,0,0.201
2019-07-16 02:00,2019-07-16 05:00,20.957,1.155,0,0,0.214
2019-07-16 03:00,2019-07-16 06:00,21.044,1.156,23.506,73.871,0.232
2019-07-16 04:00,2019-07-16 07:00,22.501,1.157,146.333,316.982,0.225
2019-07-16 05:00,2019-07-16 08:00,23.487,1.156,320.156,564.808,0.176
2019-07-16 06:00,2019-07-16 09:00,24.729,1.153,508.150,794.542,0.173
2019-07-16 07:00,2019-07-16 10:00,26.012,1.150,673.645,990.438,0.167
2019-07-16 08:00,2019-07-16 11:00,27.174,1.146,813.303,1139.165,0.137
2019-07-16 09:00,2019-07-16 12:00,28.055,1.143,893.316,1230.654,0.094
2019-07-16 10:00,2019-07-16 13:00,28.590,1.140,904.190,1258.837,0.107
2019-07-16 11:00,2019-07-16 14:00,28.802,1.139,856.846,1221.379,0.145
2019-07-16 12:00,2019-07-16 15:00,28.712,1.138,746.106,1121.033,0.185
2019-07-16 13:00,2019-07-16 16:00,28.291,1.138,605.061,964.564,0.208
2019-07-16 14:00,2019-07-16 17:00,27.584,1.139,441.041,762.597,0.272
2019-07-16 15:00,2019-07-16 18:00,26.612,1.140,256.174,529.090,0.335
2019-07-16 16:00,2019-07-16 19:00,25.398,1.143,103.833,279.712,0.412
2019-07-16 17:00,2019-07-16 20:00,23.892,1.146,11.087,48.105,0.527
2019-07-16 18:00,2019-07-16 21:00,22.981,1.150,0,0,0.646
2019-07-16 19:00,2019-07-16 22:00,22.558,1.152,0,0,0.801
2019-07-16 20:00,2019-07-16 23:00,22.163,1.154,0,0,0.883
2019-07-16 21:00,2019-07-17 00:00,21.795,1.156,0,0,0.939
2019-07-16 22:00,2019-07-17 01:00,21.539,1.156,0,0,0.923
2019-07-16 23:00,2019-07-17 02:00,21.393,1.156,0,0,0.893
2019-07-17 00:00,2019-07-17 03:00,21.275,1.156,0,0,0.877
2019-07-17 01:00,2019-07-17 04:00,21.147,1.157,0,0,0.885
2019-07-17 02:00,2019-07-17 05:00,20.991,1.158,0,0,0.893
2019-07-17 03:00,2019-07-17 06:00,20.886,1.159,13.134,72.074,0.877
2019-07-17 04:00,2019-07-17 07:00,21.258,1.159,80.994,314.857,0.877
2019-07-17 05:00,2019-07-17 08:00,21.914,1.158,189.419,563.032,0.700
2019-07-17 06:00,2019-07-17 09:00,22.908,1.157,378.185,793.042,0.638
2019-07-17 07:00,2019-07-17 10:00,23.867,1.155,539.751,989.188,0.568
2019-07-17 08:00,2019-07-17 11:00,24.814,1.153,698.329,1138.165,0.400
2019-07-17 09:00,2019-07-17 12:00,25.593,1.151,767.049,1229.876,0.395
2019-07-17 10:00,2019-07-17 13:00,26.191,1.149,791.608,1257.920,0.508
2019-07-17 11:00,2019-07-17 14:00,26.569,1.148,802.400,1220.379,0.506
2019-07-17 12:00,2019-07-17 15:00,26.740,1.147,754.930,1120.033,0.358
2019-07-17 13:00,2019-07-17 16:00,26.694,1.147,649.388,963.314,0.268
2019-07-17 14:00,2019-07-17 17:00,26.430,1.147,487.874,761.097,0.289
2019-07-17 15:00,2019-07-17 18:00,25.926,1.147,296.444,527.228,0.284
2019-07-17 16:00,2019-07-17 19:00,25.200,1.148,135.039,277.552,0.223
2019-07-17 17:00,2019-07-17 20:00,23.711,1.150,16.240,46.610,0.107
2019-07-17 18:00,2019-07-17 21:00,22.559,1.152,0,0,0.050
2019-07-17 19:00,2019-07-17 22:00,22.088,1.153,0,0,0.025
2019-07-17 20:00,2019-07-17 23:00,21.708,1.153,0,0,0.012
2019-07-17 21:00,2019-07-18 00:00,21.389,1.154,0,0,0.004
2019-07-17 22:00,2019-07-18 01:00,21.138,1.155,0,0,0.001
2019-07-17 23:00,2019-07-18 02:00,20.937,1.156,0,0,0.001
2019-07-18 00:00,2019-07-18 03:00,20.770,1.156,0,0,0.002
2019-07-18 01:00,2019-07-18 04:00,20.619,1.157,0,0,0.008
2019-07-18 02:00,2019-07-18 05:00,20.484,1.158,0,0,0.064
2019-07-18 03:00,2019-07-18 06:00,20.711,1.158,26.878,70.206,0.081
2019-07-18 04:00,2019-07-18 07:00,22.958,1.158,170.880,312.719,0.067
2019-07-18 05:00,2019-07-18 08:00,25.060,1.153,364.148,561.100,0.075
2019-07-18 06:00,2019-07-18 09:00,26.759,1.149,548.248,791.445,0.076
2019-07-18 07:00,2019-07-18 10:00,28.143,1.146,712.838,987.938,0.099
2019-07-18 08:00,2019-07-18 11:00,29.142,1.143,826.624,1137.165,0.128
2019-07-18 09:00,2019-07-18 12:00,29.757,1.141,886.745,1228.876,0.222
2019-07-18 10:00,2019-07-18 13:00,29.808,1.139,756.458,1256.920,0.360
2019-07-18 11:00,2019-07-18 14:00,29.880,1.138,715.808,1219.379,0.363
